Pedigree1,Pedigree2,Person1,Person2,theoretical_kinship,empiric_kinship,fishers_zscore
23,17,5586,11361,0.0,-0.011903208045761175,-0.12589561411213052
22,17,384,7098,0.0,-0.011903208045761175,-0.12589561411213052
31,19,16785,19856,0.0,-0.011903208045761175,-0.12589561411213052
25,2,22041,17893,0.0,0.011895973570058676,0.937297618896965
25,4,3016,5072,0.0,0.011895973570058676,0.937297618896965
24,14,10817,26732,0.0,0.011895973570058676,0.937297618896965
31,22,24385,6208,0.0,0.011895973570058676,0.937297618896965
31,24,15884,15061,0.0,0.011895973570058676,0.937297618896965
11,11,6244,15898,0.25,0.2611172040250343,0.9371920472977817
3,2,25532,6952,0.0,-0.011892654084955932,-0.12542408703055777
19,2,352,3916,0.0,-0.011892654084955932,-0.12542408703055777
17,11,18645,11280,0.0,-0.011892654084955932,-0.12542408703055777
19,14,720,4078,0.0,-0.011892654084955932,-0.12542408703055777
31,23,16785,22743,0.0,-0.011892654084955932,-0.12542408703055777
10029,25,434,398,0.0,-0.011892654084955932,-0.12542408703055777
29,28,2154,21962,0.0,-0.011892654084955932,-0.12542408703055777
25,11,15940,4117,0.0,0.011885419609253435,0.9368260918965529
25,19,398,1706,0.0,0.011885419609253435,0.9368260918965529
28,23,21962,283,0.0,0.011885419609253435,0.9368260918965529
10006,25,66,3094,0.0,0.011885419609253435,0.9368260918965529
25,4,22041,17240,0.0,-0.01188210012415069,-0.12495256006736882
31,17,10439,7098,0.0,-0.01188210012415069,-0.12495256006736882
31,23,24938,26274,0.0,-0.01188210012415069,-0.12495256006736882
10029,24,434,22156,0.0,-0.01188210012415069,-0.12495256006736882
31,11,13772,20318,0.0,0.011874865648448193,0.9363545650144524
17,14,6932,12511,0.0,0.011874865648448193,0.9363545650144524
19,3,8344,16693,0.0,-0.01187154616334545,-0.12448103322245878
10014,8,186,19099,0.0,-0.01187154616334545,-0.12448103322245878
23,14,392,26732,0.0,-0.01187154616334545,-0.12448103322245878
19,17,23699,19275,0.0,-0.01187154616334545,-0.12448103322245878
23,22,392,6208,0.0,-0.01187154616334545,-0.12448103322245878
19,11,1706,11280,0.0,0.01186431168764295,0.9358830382505585
31,11,26817,12003,0.0,0.01186431168764295,0.9358830382505585
19,11,26591,21515,0.0,-0.01186099220254021,-0.12400950649572223
22,11,22190,14143,0.0,-0.01186099220254021,-0.12400950649572223
10027,19,374,720,0.0,-0.01186099220254021,-0.12400950649572223
31,23,26817,283,0.0,-0.01186099220254021,-0.12400950649572223
31,29,26007,14640,0.0,-0.01186099220254021,-0.12400950649572223
27,3,23649,8366,0.0,0.011853757726837708,0.9354115116047661
19,17,22375,19275,0.0,0.011853757726837708,0.9354115116047661
29,27,14219,437,0.0,0.011853757726837708,0.9354115116047661
17,1,22301,17008,0.0,-0.011850438241734968,-0.1235379798870541
8,2,13234,6790,0.0,-0.011850438241734968,-0.1235379798870541
10014,5,186,70,0.0,-0.011850438241734968,-0.1235379798870541
31,10,10472,6825,0.0,-0.011850438241734968,-0.1235379798870541
31,14,15884,16636,0.0,-0.011850438241734968,-0.1235379798870541
25,1,23404,17008,0.0,0.011843203766032465,0.9349399850769701
31,3,15802,26294,0.0,0.011843203766032465,0.9349399850769701
22,11,22190,4117,0.0,0.011843203766032465,0.9349399850769701
25,11,11822,15898,0.0,0.011843203766032465,0.9349399850769701
23,17,392,26857,0.0,0.011843203766032465,0.9349399850769701
31,29,24094,14219,0.0,0.011843203766032465,0.9349399850769701
27,27,14123,14123,0.5,0.5088292180848601,0.9348859570313061
10014,1,186,8228,0.0,-0.011839884280929724,-0.12306645339634908
23,1,392,17008,0.0,-0.011839884280929724,-0.12306645339634908
11,2,14143,14695,0.0,-0.011839884280929724,-0.12306645339634908
25,25,5299,3016,0.25,0.23886945464758494,-0.12295753663389869
29,29,5986,548,0.25,0.23886945464758494,-0.12295753663389869
22,4,23690,17240,0.0,0.011832649805227226,0.9344684586670656
22,2,14412,6952,0.0,-0.011829330320124483,-0.12259492702350248
25,11,5299,12003,0.0,-0.011829330320124483,-0.12259492702350248
23,14,283,12511,0.0,-0.011829330320124483,-0.12259492702350248
24,17,13575,6637,0.0,-0.011829330320124483,-0.12259492702350248
31,17,19392,19275,0.0,-0.011829330320124483,-0.12259492702350248
31,19,19358,10272,0.0,-0.011829330320124483,-0.12259492702350248
25,2,15940,6790,0.0,0.011822095844421985,0.933996932374947
31,4,4512,5072,0.0,0.011822095844421985,0.933996932374947
19,11,22375,19440,0.0,0.011822095844421985,0.933996932374947
31,19,27016,352,0.0,0.011822095844421985,0.933996932374947
19,1,1706,8228,0.0,-0.011818776359319244,-0.12212340076840913
24,3,10817,2039,0.0,-0.011818776359319244,-0.12212340076840913
25,4,1269,17240,0.0,-0.011818776359319244,-0.12212340076840913
25,19,3016,16617,0.0,-0.011818776359319244,-0.12212340076840913
25,23,22711,5586,0.0,-0.011818776359319244,-0.12212340076840913
31,24,16139,1018,0.0,-0.011818776359319244,-0.12212340076840913
31,31,9381,9381,0.5,0.5088081101632498,0.9336136373371212
31,19,4512,1706,0.0,0.011811541883616744,0.9335254062005096
10014,19,186,19856,0.0,0.011811541883616744,0.9335254062005096
10006,31,66,5777,0.0,0.011811541883616744,0.9335254062005096
17,2,908,14695,0.0,-0.011808222398513998,-0.12165187463096334
22,11,23690,12003,0.0,-0.011808222398513998,-0.12165187463096334
31,22,4512,384,0.0,-0.011808222398513998,-0.12165187463096334
31,23,17673,3121,0.0,-0.011808222398513998,-0.12165187463096334
19,2,16617,6952,0.0,0.011800987922811501,0.9330538801436481
31,11,24905,12003,0.0,-0.011797668437708757,-0.12118034861106065
23,11,7079,15898,0.0,-0.011797668437708757,-0.12118034861106065
31,31,24385,15884,0.03125,0.04303015794552145,0.9328319235263437
24,2,19621,2294,0.0,-0.011787114476903516,-0.12070882270859583
31,19,10439,18679,0.0,-0.011787114476903516,-0.12070882270859583
28,19,21962,10272,0.0,-0.011787114476903516,-0.12070882270859583
31,22,16785,10130,0.0,0.011779880001201018,0.9321108283822324
22,3,6894,26294,0.0,-0.011776560516098275,-0.12023729692346356
19,11,10272,6244,0.0,-0.011776560516098275,-0.12023729692346356
22,22,22190,22190,0.5,0.49111967185366473,-0.11997779084634691
31,11,1365,4117,0.0,0.011769326040395775,0.9316393026774679
29,22,14640,384,0.0,0.011769326040395775,0.9316393026774679
17,8,1649,109,0.0,-0.011766006555293033,-0.11976577125555868
23,8,5586,13234,0.0,-0.011766006555293033,-0.11976577125555868
17,2,19235,17893,0.0,0.011758772079590534,0.9311677770898589
31,3,26817,2831,0.0,0.011758772079590534,0.9311677770898589
10029,3,434,26294,0.0,-0.011755452594487792,-0.11929424570477634
25,19,22711,19856,0.0,-0.011755452594487792,-0.11929424570477634
25,25,15940,11822,0.0625,0.07419600420339995,0.930797940777947
14,3,26732,16795,0.0,0.011748218118785295,0.9306962516193005
23,11,25256,18979,0.0,0.011748218118785295,0.9306962516193005
31,3,13725,8366,0.0,-0.011744898633682551,-0.1188227202710113
19,5,18679,70,0.0,-0.011744898633682551,-0.1188227202710113
31,25,27017,398,0.0,-0.011744898633682551,-0.1188227202710113
31,19,27016,2500,0.0,0.011737664157980051,0.930224726265687
31,22,14586,2381,0.0,0.011737664157980051,0.930224726265687
17,2,7098,3916,0.0,-0.011734344672877308,-0.11835119495415836
23,11,7079,25910,0.0,-0.011734344672877308,-0.11835119495415836
17,11,908,19440,0.0,0.01172711019717481,0.9297532010289137
31,19,23058,19856,0.0,0.01172711019717481,0.9297532010289137
17,1,6637,16,0.0,-0.011723790712072068,-0.11787966975411249
31,2,9277,2294,0.0,-0.011723790712072068,-0.11787966975411249
17,2,309,3416,0.0,-0.011723790712072068,-0.11787966975411249
17,11,6637,4117,0.0,-0.011723790712072068,-0.11787966975411249
29,17,14640,908,0.0,-0.011723790712072068,-0.11787966975411249
3,2,2831,17893,0.0,0.011716556236369566,0.9292816759088751
4,3,54,2039,0.0,0.011716556236369566,0.9292816759088751
29,5,2154,24010,0.0,-0.011713236751266825,-0.1174081446707686
31,23,9277,25997,0.0,-0.011713236751266825,-0.1174081446707686
25,14,11822,12511,0.0,0.011706002275564327,0.9288101509054669
27,17,17917,10418,0.0,0.011706002275564327,0.9288101509054669
31,5,24385,21999,0.0,-0.011702682790461582,-0.1169366197040214
17,11,19275,21515,0.0,-0.011702682790461582,-0.1169366197040214
19,14,2145,16636,0.0,-0.011702682790461582,-0.1169366197040214
31,31,15884,16785,0.0625,0.05084008894140025,-0.11668623791967389
31,11,152,4117,0.0,0.011695448314759084,0.9283386260185833
31,14,24385,26732,0.0,0.011695448314759084,0.9283386260185833
31,14,27016,25732,0.0,0.011695448314759084,0.9283386260185833
29,28,14640,9782,0.0,0.011695448314759084,0.9283386260185833
23,2,18496,6790,0.0,-0.011692128829656341,-0.11646509485376604
11,3,13854,26294,0.0,-0.011692128829656341,-0.11646509485376604
10045,4,789,5072,0.0,-0.011692128829656341,-0.11646509485376604
31,5,14705,70,0.0,-0.011692128829656341,-0.11646509485376604
23,5,25997,24010,0.0,-0.011692128829656341,-0.11646509485376604
31,8,1365,109,0.0,-0.011692128829656341,-0.11646509485376604
31,10,4512,16886,0.0,-0.011692128829656341,-0.11646509485376604
25,17,3016,6932,0.0,-0.011692128829656341,-0.11646509485376604
19,17,23699,10418,0.0,-0.011692128829656341,-0.11646509485376604
28,11,9782,21515,0.0,0.011684894353953841,0.9278671012481192
27,5,17917,70,0.0,-0.011681574868851099,-0.11599357011989718
27,23,11621,3760,0.0,-0.011681574868851099,-0.11599357011989718
31,31,15884,27017,0.0,-0.011681574868851099,-0.11599357011989718
31,31,15884,10439,0.125,0.11348840028131449,-0.11580051668802815
29,3,548,4521,0.0,0.011674340393148602,0.92739557659397
27,3,17951,25532,0.0,0.011674340393148602,0.92739557659397
31,25,15884,3094,0.0,0.011674340393148602,0.92739557659397
27,17,23649,309,0.0,-0.011671020908045858,-0.11552204550230993
31,17,19358,16612,0.0,-0.011671020908045858,-0.11552204550230993
10029,31,434,16785,0.0,-0.011671020908045858,-0.11552204550230993
31,3,12608,16795,0.0,0.011663786432343358,0.9269240520560299
24,8,13575,13234,0.0,0.011663786432343358,0.9269240520560299
29,27,14640,437,0.0,0.011663786432343358,0.9269240520560299
23,19,18496,352,0.0,-0.011660466947240617,-0.11505052100089912
23,19,26274,16617,0.0,-0.011660466947240617,-0.11505052100089912
29,24,5986,13575,0.0,-0.011660466947240617,-0.11505052100089912
19,4,352,17240,0.0,-0.011649912986435376,-0.11457899661555944
11,8,21515,7395,0.0,-0.011649912986435376,-0.11457899661555944
31,11,26817,25910,0.0,-0.011649912986435376,-0.11457899661555944
17,11,19113,14143,0.0,-0.011649912986435376,-0.11457899661555944
23,1,5586,9218,0.0,-0.011639359025630134,-0.1141074723461858
23,11,22743,6244,0.0,-0.011639359025630134,-0.1141074723461858
22,19,6894,1706,0.0,-0.011639359025630134,-0.1141074723461858
23,19,392,13367,0.0,-0.011639359025630134,-0.1141074723461858
22,1,24468,16,0.0,0.011632124549927635,0.9255094791384155
27,2,23649,3916,0.0,0.011632124549927635,0.9255094791384155
10006,19,66,9513,0.0,0.011632124549927635,0.9255094791384155
10045,24,789,1018,0.0,0.011632124549927635,0.9255094791384155
25,2,22041,2294,0.0,-0.011628805064824894,-0.11363594819267345
19,11,10272,182,0.0,-0.011628805064824894,-0.11363594819267345
22,11,14412,20318,0.0,-0.011628805064824894,-0.11363594819267345
31,19,19770,23699,0.0,-0.011628805064824894,-0.11363594819267345
31,2,12608,29,0.0,0.011621570589122391,0.925037955064262
31,4,6885,54,0.0,0.011621570589122391,0.925037955064262
31,10,27016,480,0.0,-0.01161825110401965,-0.11316442415491666
10045,11,789,7670,0.0,-0.01161825110401965,-0.11316442415491666
10008,17,92,26856,0.0,-0.01161825110401965,-0.11316442415491666
19,19,18679,16617,0.0,-0.01161825110401965,-0.11316442415491666
29,19,444,22375,0.0,-0.01161825110401965,-0.11316442415491666
10033,31,333,24938,0.0,-0.01161825110401965,-0.11316442415491666
11,11,12003,12003,0.5,0.49123576542252256,-0.11314273106249102
10,10,141,141,0.5,0.5086603547119765,0.9247084317777167
8,2,12043,3416,0.0,0.011611016628317152,0.9245664311057925
25,19,3016,1706,0.0,0.011611016628317152,0.9245664311057925
31,28,15884,15617,0.0,0.011611016628317152,0.9245664311057925
17,5,6637,24010,0.0,-0.01160769714321441,-0.11269290023281092
19,17,2500,18645,0.0,-0.01160769714321441,-0.11269290023281092
22,19,22190,720,0.0,-0.01160769714321441,-0.11269290023281092
10014,25,186,22041,0.0,-0.01160769714321441,-0.11269290023281092
11,2,14143,6790,0.0,0.011600462667511911,0.9240949072629017
25,14,22711,25732,0.0,0.011600462667511911,0.9240949072629017
25,23,3016,25997,0.0,0.011600462667511911,0.9240949072629017
25,3,5229,2039,0.0,-0.011597143182409168,-0.11222137642625091
10045,17,789,7098,0.0,-0.011597143182409168,-0.11222137642625091
23,19,9943,16617,0.0,-0.011597143182409168,-0.11222137642625091
31,31,12608,19770,0.0625,0.050945628549452664,-0.11195939167244974
17,17,19113,6637,0.25,0.23910164178530027,-0.11195713109535906
31,17,26817,19235,0.0,0.011589908706706668,0.9236233835354845
24,17,13575,20334,0.0,0.011589908706706668,0.9236233835354845
8,2,109,3916,0.0,-0.011586589221603926,-0.1117498527351313
27,17,437,6932,0.0,-0.011586589221603926,-0.1117498527351313
31,31,10472,18037,0.0625,0.07402714083051609,0.9232129145023559
19,8,1706,7395,0.0,0.01157935474590143,0.9231518599234361
10008,17,92,908,0.0,0.01157935474590143,0.9231518599234361
31,24,4257,13575,0.0,0.01157935474590143,0.9231518599234361
31,19,13772,9513,0.0,-0.011576035260798685,-0.11127832915934727
29,27,14640,14123,0.0,-0.011576035260798685,-0.11127832915934727
17,11,26856,6244,0.0,0.011568800785096185,0.9226803364266506
31,1,13772,3226,0.0,-0.011565481299993442,-0.11080680569879349
10,2,16886,2294,0.0,-0.011565481299993442,-0.11080680569879349
10,2,6825,6952,0.0,-0.011565481299993442,-0.11080680569879349
22,8,24468,12043,0.0,-0.011565481299993442,-0.11080680569879349
24,17,10817,7098,0.0,-0.011565481299993442,-0.11080680569879349
25,22,398,24468,0.0,-0.011565481299993442,-0.11080680569879349
28,23,21962,9943,0.0,-0.011565481299993442,-0.11080680569879349
31,11,18037,14143,0.0,0.011558246824290944,0.9222088130450238
31,19,9277,16617,0.0,0.011558246824290944,0.9222088130450238
31,24,5777,13575,0.0,0.011558246824290944,0.9222088130450238
23,2,18496,17893,0.0,-0.011554927339188201,-0.11033528235336505
31,19,24938,23699,0.0,-0.011554927339188201,-0.11033528235336505
29,23,444,392,0.0,-0.011554927339188201,-0.11033528235336505
31,24,10439,1018,0.0,-0.011554927339188201,-0.11033528235336505
31,31,16139,5777,0.0,-0.011554927339188201,-0.11033528235336505
23,23,18694,25271,0.0625,0.05098784439267364,-0.11006863890989743
19,3,16617,21688,0.0,0.011547692863485703,0.9217372897784502
22,4,23690,54,0.0,0.011547692863485703,0.9217372897784502
14,10,25732,16886,0.0,0.011547692863485703,0.9217372897784502
24,11,10817,11280,0.0,0.011547692863485703,0.9217372897784502
23,17,18496,26857,0.0,0.011547692863485703,0.9217372897784502
25,10,22041,6825,0.0,-0.01154437337838296,-0.10986375912295669
31,24,10439,394,0.0,-0.01154437337838296,-0.10986375912295669
29,29,18775,18775,0.5,0.5086075849079503,0.9215284388742307
10006,11,66,20318,0.0,0.011537138902680462,0.9212657666268246
29,25,14219,22711,0.0,0.011537138902680462,0.9212657666268246
31,4,24938,54,0.0,-0.011533819417577716,-0.1093922360074632
31,17,16785,7098,0.0,-0.011533819417577716,-0.1093922360074632
31,29,24094,2154,0.0,-0.011533819417577716,-0.1093922360074632
31,31,24905,24938,0.0,-0.011533819417577716,-0.1093922360074632
22,4,22190,5072,0.0,0.011526584941875218,0.9207942435900416
31,10,15802,141,0.0,0.011526584941875218,0.9207942435900416
25,11,3012,4117,0.0,0.011526584941875218,0.9207942435900416
31,17,152,11879,0.0,0.011526584941875218,0.9207942435900416
31,17,152,12785,0.0,0.011526584941875218,0.9207942435900416
22,19,10130,18679,0.0,0.011526584941875218,0.9207942435900416
31,24,1365,10817,0.0,0.011526584941875218,0.9207942435900416
14,3,12511,17445,0.0,-0.011523265456772475,-0.10892071300677973
14,11,12511,25910,0.0,-0.011523265456772475,-0.10892071300677973
25,19,23404,352,0.0,-0.011523265456772475,-0.10892071300677973
28,3,21962,2039,0.0,0.011516030981069977,0.9203227206679968
31,19,9381,352,0.0,0.011516030981069977,0.9203227206679968
31,24,152,13575,0.0,0.011516030981069977,0.9203227206679968
19,3,10272,16693,0.0,-0.011512711495967236,-0.10844919012080126
25,3,3012,16693,0.0,-0.011512711495967236,-0.10844919012080126
31,17,13725,309,0.0,-0.011512711495967236,-0.10844919012080126
10045,22,789,2381,0.0,-0.011512711495967236,-0.10844919012080126
31,28,15802,9782,0.0,-0.011512711495967236,-0.10844919012080126
31,2,27017,6952,0.0,-0.011502157535161992,-0.1079776673494221
27,10,23649,6825,0.0,-0.011502157535161992,-0.1079776673494221
24,11,1018,20318,0.0,-0.011502157535161992,-0.1079776673494221
31,17,152,7098,0.0,-0.011502157535161992,-0.1079776673494221
25,19,22041,352,0.0,-0.011502157535161992,-0.1079776673494221
31,19,17673,720,0.0,-0.011502157535161992,-0.1079776673494221
25,22,22711,14412,0.0,-0.011502157535161992,-0.1079776673494221
23,19,26274,19856,0.0,0.011494923059459495,0.9193796751677002
31,22,19770,14412,0.0,0.011494923059459495,0.9193796751677002
19,5,14432,21999,0.0,-0.011491603574356751,-0.10750614469253772
31,8,24385,19099,0.0,-0.011491603574356751,-0.10750614469253772
25,19,22711,14432,0.0,-0.011491603574356751,-0.10750614469253772
28,23,443,17654,0.0,-0.011491603574356751,-0.10750614469253772
19,3,14432,16795,0.0,0.011484369098654254,0.9189081525892383
31,25,4512,15940,0.0,0.011484369098654254,0.9189081525892383
19,3,26591,26294,0.0,-0.01148104961355151,-0.10703462215004281
24,5,1018,24010,0.0,-0.01148104961355151,-0.10703462215004281
31,10,14586,480,0.0,-0.01148104961355151,-0.10703462215004281
25,17,5299,26856,0.0,-0.01148104961355151,-0.10703462215004281
27,25,17951,5299,0.0,-0.01148104961355151,-0.10703462215004281
31,31,152,5777,0.0,-0.01148104961355151,-0.10703462215004281
4,3,17240,25532,0.0,0.01147381513784901,0.9184366301250936
27,5,10069,24010,0.0,0.01147381513784901,0.9184366301250936
31,1,19358,3226,0.0,-0.011470495652746271,-0.10656309972183226
31,5,4257,21999,0.0,-0.011470495652746271,-0.10656309972183226
23,19,25566,18679,0.0,-0.011470495652746271,-0.10656309972183226
27,19,17951,3593,0.0,-0.011470495652746271,-0.10656309972183226
31,22,19392,6894,0.0,-0.011470495652746271,-0.10656309972183226
31,25,5777,22711,0.0,-0.011470495652746271,-0.10656309972183226
11,1,12003,8228,0.0,0.011463261177043767,0.9179651077751612
19,14,13367,25732,0.0,0.011463261177043767,0.9179651077751612
29,19,14640,352,0.0,0.011463261177043767,0.9179651077751612
27,22,11621,6894,0.0,0.011463261177043767,0.9179651077751612
19,2,19856,3416,0.0,-0.011459941691941025,-0.10609157740780056
4,2,17240,3916,0.0,-0.011459941691941025,-0.10609157740780056
8,3,13234,2831,0.0,-0.011459941691941025,-0.10609157740780056
31,5,26007,21999,0.0,-0.011459941691941025,-0.10609157740780056
31,31,18037,24094,0.0625,0.07390049330085319,0.9175242699506715
22,2,22190,17893,0.0,0.011452707216238528,0.9174935855393361
24,2,22156,2294,0.0,-0.011449387731135786,-0.10562005520784339
10045,10,789,480,0.0,-0.011449387731135786,-0.10562005520784339
31,17,17673,20334,0.0,-0.011449387731135786,-0.10562005520784339
31,19,5777,13367,0.0,-0.011449387731135786,-0.10562005520784339
